Time (s),Signal 1 (A),Signal 2 (A),Signal 3 (A),Peak (A),Signal Angle (deg),Delta t (s),DFT1 Real,DFT1 Imag,DFT1 Magnitude,DFT1 Phase (deg),DFT1 RMS,PMU1 Sync Offset,PMU1 Mag Noise,PMU1 Phase Noise,PMU1 Clock Drift,PMU1 Packet Loss,PMU1 Bad Data,DFT2 Real,DFT2 Imag,DFT2 Magnitude,DFT2 Phase (deg),DFT2 RMS,PMU2 Sync Offset,PMU2 Mag Noise,PMU2 Phase Noise,PMU2 Clock Drift,PMU2 Packet Loss,PMU2 Bad Data,DFT3 Real,DFT3 Imag,DFT3 Magnitude,DFT3 Phase (deg),DFT3 RMS,PMU3 Sync Offset,PMU3 Mag Noise,PMU3 Phase Noise,PMU3 Clock Drift,PMU3 Packet Loss,PMU3 Bad Data
2.0260000000000002,9.510565162951117,8.090169943749421,9.467479812705479,10,108.00000000000728,0.001,80.90169943749237,58.77852522924947,9.997351037847343,36.18676216079284,7.071067811865429,0.16172177186268408,-0.002648962152593672,-0.015479611071648062,0.04052000000000001,False,False,58.77852522924802,80.90169943749464,9.994206293412542,51.80975658545766,7.071067811865499,-1.9402401017235513,-0.00579370658749124,-0.2905233128184271,0.04052000000000001,False,False,80.0714790361633,59.900306209548106,9.993194395480483,38.463014429753215,7.0708869454391525,1.7877275635101635,-0.0065498207664345595,-0.1648600145052412,0.04052000000000001,False,False
2.027,8.090169943749421,5.87785252292476,8.00931255057607,10,126.0,0.001,58.77852522924452,80.90169943749609,9.99558541489999,54.65562680896603,7.0710678118654355,0.16172177186268408,-0.004414585099954974,0.45336503710159753,0.04054000000000001,False,False,30.90169943749562,95.10565162951553,10.008189367817183,69.88454553616673,7.071067811865507,-1.9402401017235513,0.008189367817137588,-0.2157543621092855,0.04054000000000001,False,False,57.64545781325634,81.7130538415348,9.990291394730315,56.40562332213218,7.071075581058896,1.7877275635101635,-0.00971959256838897,-0.22112769416980627,0.04054000000000001,False,False
2.028,5.87785252292476,3.090169943749626,5.767272582444002,10,144.0,0.001,30.901699437491835,95.10565162951585,9.996554817870704,72.3312502133259,7.071067811865444,0.16172177186268408,-0.0034451821292530165,0.12896844146154315,0.04056,False,False,9.761080832504376e-13,100.00000000000051,9.993072985824694,87.9703250189078,7.071067811865511,-1.9402401017235513,-0.006927014175357571,-0.12999487936809903,0.04056,False,False,29.57767965092292,95.52856002897356,9.99690549033195,74.59671413873141,7.07126046569557,1.7877275635101635,-0.0033669633274142413,-0.02793342989693029,0.04056,False,False
2.029,3.090169943749626,2.841304370149177e-13,2.9607883268897908,10,162.0,0.001,-2.7178259642823832e-12,99.99999999999963,10.00744628622486,90.13785932574906,7.07106781186545,0.16172177186268408,0.007446286224895257,-0.06444244611519112,0.04058,False,False,-30.90169943749376,95.1056516295162,9.99595510428663,106.19836216184662,7.071067811865511,-1.9402401017235513,-0.004044895713421766,0.09802226357083842,0.04058,False,False,-1.384870619897038,99.99470046520455,9.997369784255254,92.56562368707593,7.071371149840682,1.7877275635101635,-0.0030592004232668467,-0.056147617890532964,0.04058,False,False
2.0300000000000002,-8.527379402012426e-13,-3.090169943750167,-0.1354693354523894,10,180.00000000000728,0.001,-30.901699437497005,95.10565162951423,9.99680735110424,108.36447277435794,7.071067811865448,0.16172177186268408,-0.003192648895723448,0.1621510024938099,0.040600000000000004,False,False,-58.77852522924645,80.9016994374959,9.996219441841207,124.12036174713697,7.071067811865505,-1.9402401017235513,-0.003780558158835991,0.020001848861315764,0.040600000000000004,False,False,-32.21189434099073,94.67437123882209,10.000541112614236,110.41141139031718,7.071365747329668,1.7877275635101635,0.00011976824006337563,-0.2072128983155825,0.040600000000000004,False,False
2.031,-3.090169943750167,-5.87785252292522,-3.218469099100142,10,198.0,0.001,-58.77852522924892,80.90169943749302,10.006240538406965,126.03991808697805,7.071067811865444,0.16172177186268408,0.00624053840700781,-0.16242368488596814,0.04062,False,False,-80.90169943749498,58.77852522924846,10.004005545518424,142.32203761456657,7.071067811865536,-1.9402401017235513,0.004005545518337592,0.221657716290604,0.04062,False,False,-59.886353671587905,80.08826911766256,9.992248549276358,128.6127840968822,7.071246780569059,1.7877275635101635,-0.008004550691491044,-0.003026843220713194,0.04062,False,False
2.032,-5.87785252292522,-8.090169943749089,-5.986476954720378,10,216.0,0.001,-80.90169943749645,58.77852522924495,10.003128382763174,143.6933573740944,7.071067811865475,0.16172177186268408,0.003128382763174903,-0.5090043977699626,0.04064,False,False,-95.10565162951582,30.901699437495793,10.003140155498938,160.02620661964502,7.071067811865529,-1.9402401017235513,0.0031401554988621334,-0.07419327863092517,0.04064,False,False,-81.69974891365652,57.6639319825204,9.999981486517457,146.84115547377533,7.0710600422564855,1.7877275635101635,-7.525596135689767e-06,0.22734812510034438,0.04064,False,False
2.033,-8.090169943749089,-9.510565162951295,-8.168586988893814,10,234.0,0.001,-95.10565162951613,30.90169943749201,10.003771326999734,162.37297732456977,7.0710678118654675,0.16172177186268408,0.003771326999745528,0.17059555270545998,0.04066,False,False,-100.00000000000071,8.739675649849232e-13,9.995719803231102,177.99722179592217,7.071067811865525,-1.9402401017235513,-0.004280196768969076,-0.10319810235379477,0.04066,False,False,-95.51719972961946,29.596026659499255,9.998017322787762,164.6170965325036,7.070876974682068,1.7877275635101635,-0.0017127926792587576,0.004316184861758127,0.04066,False,False
2.0340000000000003,-9.510565162951645,-10.0,-9.551235073014514,10,252.00000000000728,0.001,-99.99999999999983,-2.8195223933380476e-12,10.000175493566113,-179.8589571394735,7.071067811865463,0.16172177186268408,0.0001754935661282284,-0.06135891133777632,0.04068000000000001,False,False,-95.1056516295163,-30.90169943749413,10.00984622655465,-163.75383182819598,7.071067811865525,-1.9402401017235513,0.009846226554578742,0.1457282735280819,0.04068000000000001,False,False,-99.98638668752614,-1.3684423699247632,10.008198883548626,-177.39874869037575,7.070767340730182,1.7877275635101635,0.008623813903259312,-0.011273771552672682,0.04068000000000001,False,False
2.035,-10.0,-9.510565162951503,-9.999100531054642,10,270.0,0.001,-95.10565162951431,-30.90169943749737,9.997083496788665,-161.72986228596915,7.071067811865463,0.16172177186268408,-0.0029165032113181426,0.06771594216657376,0.04070000000000001,False,False,-80.90169943749589,-58.778525229247045,9.98737438657357,-145.87279415613023,7.07106781186553,-1.9402401017235513,-0.012625613426506978,0.026745945593865606,0.04070000000000001,False,False,-94.6699038982646,-32.19898187504555,9.997730430267824,-159.30860692549206,7.070772637377108,1.7877275635101635,-0.0018521299674619713,0.07884858074249596,0.04070000000000001,False,False
2.036,-9.510565162951503,-8.090169943749485,-9.468350121027093,10,288.0,0.001,-80.90169943749302,-58.77852522924952,9.996850317952596,-144.1065010665286,7.071067811865468,0.16172177186268408,-0.0031496820473945887,-0.3089428383928791,0.04072,False,False,-58.77852522924861,-80.90169943749488,9.995209269130996,-127.86411205179209,7.071067811865538,-1.9402401017235513,-0.00479073086909277,0.03540804993202002,0.04072,False,False,-80.08806922269972,-59.8782042242626,10.000429556300032,-141.12635937807303,7.070890386981841,1.7877275635101635,0.000680472976769373,0.2614006453991535,0.04072,False,False
2.037,-8.090169943749485,-5.877852522924847,-8.010928121567076,10,306.0,0.001,-58.778525229245105,-80.90169943749635,10.004627627527311,-125.89334124895363,7.071067811865475,0.16172177186268408,0.004627627527310456,-0.0958030208178663,0.04074,False,False,-30.901699437495232,-95.10565162951566,10.003102663347848,-109.55432777879841,7.071067811865507,-1.9402401017235513,0.003102663347804347,0.345172322925352,0.04074,False,False,-57.66800202346728,-81.69713949685998,10.010119295863895,-123.50294402002153,7.071075257465454,1.7877275635101635,0.010108766195423877,-0.11408403652771149,0.04074,False,False
2.0380000000000003,-5.877852522923927,-3.0901699437486476,-5.769472634187391,10,324.0000000000073,0.001,-30.90169943749232,-95.10565162951625,9.99892354042221,-107.84623096742072,7.071067811865481,0.16172177186268408,-0.0010764595777987215,-0.048712739284894786,0.040760000000000005,False,False,4.618527782440651e-13,-100.00000000000017,9.997155236878633,-91.85353067920644,7.071067811865487,-1.9402401017235513,-0.0028447631213850393,0.04594942251683388,0.040760000000000005,False,False,-29.603952035647943,-95.52036311198864,10.001520861377292,-105.49922685660327,7.071256516763871,1.7877275635101635,0.0012539923506946075,-0.10830628021977039,0.040760000000000005,False,False
2.039,-3.0901699437486476,-3.9193649417808004e-13,-2.9633556278653694,10,342.0,0.001,3.412381488487881e-12,-99.99999999999984,9.99736534354232,-89.82609859055223,7.071067811865465,0.16172177186268408,-0.0026346564576655014,-0.028600362416861314,0.040780000000000004,False,False,30.90169943749503,-95.10565162951545,9.995993690534979,-73.81389363912176,7.071067811865489,-1.9402401017235513,-0.0040063094650402125,0.08556646260164305,0.040780000000000004,False,False,1.3574511880148519,-99.99499083011773,10.005057355448214,-86.97908383500938,7.071365096232542,1.7877275635101635,0.004636931864425662,0.41465517437979166,0.040780000000000004,False,False
2.04,-3.9193649417808004e-13,3.0901699437489833,0.13278702214789512,10,0.0,0.001,30.901699437497733,-95.10565162951421,10.000748925297694,-71.76180490570292,7.071067811865463,0.16172177186268408,0.0007489252977106209,0.035673322432561015,0.0408,False,False,58.77852522924742,-80.9016994374948,9.997618178278355,-56.04024807503058,7.0710678118654835,-1.9402401017235513,-0.0023818217216568546,-0.14080797330706182,0.0408,False,False,32.186010728995456,-94.68308664190646,10.004484308347257,-69.52282152476263,7.071359905522336,1.7877275635101635,0.004071225536240228,-0.12599818429540238,0.0408,False,False
2.041,3.0901699437489833,5.877852522924213,3.215934237841029,10,18.0,0.001,58.7785252292496,-80.9016994374928,10.00868484557921,-53.75026545898926,7.071067811865459,0.16172177186268408,0.008684845579234607,0.04719276914633492,0.04082,False,False,80.9016994374947,-58.77852522924739,9.987671008236077,-37.81499926174153,7.071067811865476,-1.9402401017235513,-0.012328991763924388,0.08442083998207883,0.04082,False,False,59.86452802171502,-80.10452461830157,10.001593060392091,-51.49633226676374,7.071243377082556,1.7877275635101635,0.0013447736810137214,-0.09675116446986351,0.04082,False,False
2.0420000000000003,5.877852522925132,8.090169943749693,5.984336559299942,10,36.000000000007276,0.001,80.90169943749616,-58.778525229244806,10.007861327445287,-35.780028892205024,7.071067811865453,0.16172177186268408,0.007861327445316597,0.017409335930643186,0.04084000000000001,False,False,95.10565162951521,-30.901699437494862,9.992298134845774,-19.778179843080743,7.071067811865468,-1.9402401017235513,-0.007701865154216935,0.12122025864290159,0.04084000000000001,False,False,81.68409692559197,-57.68610966658578,9.993648070774835,-33.39654024915607,7.071060365678853,1.7877275635101635,-0.006341398727055105,0.005005182632049072,0.04084000000000001,False,False
2.043,8.090169943749693,9.510565162951611,8.167048556154642,10,54.0,0.001,95.1056516295158,-30.901699437491956,9.991766476377311,-17.74011338749849,7.071067811865444,0.16172177186268408,-0.008233523622646018,0.05730484063723225,0.04086,False,False,99.99999999999983,-1.8074430840897548e-13,9.999347393422962,-2.1991878075756555,7.071067811865463,-1.9402401017235513,-0.0006526065770219558,-0.29980770585200067,0.04086,False,False,95.50922562407204,-29.62193660046728,9.997503463074791,-15.498243085402782,7.070880888288247,1.7877275635101635,-0.0022321870671665866,-0.09569059472503835,0.04086,False,False
2.044,9.510565162951611,10.0,9.550446472494357,10,72.0,0.001,99.9999999999995,2.7688962234151404e-12,9.994498313497866,0.30934337872901274,7.07106781186544,0.16172177186268408,-0.005501686502084749,0.10674160686474224,0.04088,False,False,95.10565162951525,30.90169943749452,10.002680176666667,16.107773156391474,7.071067811865465,-1.9402401017235513,0.0026801766666811337,0.007133258115125616,0.04088,False,False,99.98683871643941,1.3413459188618284,9.99857078147001,2.7181905909485122,7.070773340088521,1.7877275635101635,-0.0010127725492867056,0.12099336996163296,0.04088,False,False
2.045,10.0,9.510565162951536,9.999135799228453,10,90.0,0.001,95.10565162951403,30.90169943749722,10.00114811061786,17.83652758706763,7.07106781186544,0.16172177186268408,0.0011481106179093649,-0.36609418479664535,0.0409,False,False,80.90169943749446,58.77852522924699,9.993669571883986,34.23886489561822,7.071067811865446,-1.9402401017235513,-0.006330428115973666,0.13820499734182565,0.0409,False,False,94.67870427364568,32.17335039563751,10.003405088520989,20.916983330398658,7.070778429075868,1.7877275635101635,0.0038143375867668613,0.3197666626150293,0.0409,False,False
2.0460000000000003,9.510565162951185,8.090169943748881,9.469202524175728,10,108.00000000000728,0.001,80.90169943749278,58.77852522924928,10.005681020146838,36.07125655830595,7.071067811865444,0.16172177186268408,0.005681020146880746,-0.1313852135583183,0.040920000000000005,False,False,58.778525229246625,80.90169943749416,9.997524313638817,51.717379826778085,7.071067811865413,-1.9402401017235513,-0.0024756863610962752,-0.3833000714984911,0.040920000000000005,False,False,80.1043250115701,59.8565355178955,10.00055039548538,38.513697190828836,7.070893765912602,1.7877275635101635,0.000796533632409308,-0.08322189199256774,0.040920000000000005,False,False
2.047,8.090169943748881,5.877852522924934,8.01251113589051,10,126.0,0.001,58.77852522924432,80.90169943749584,10.000768036530463,54.576809517278946,7.071067811865414,0.16172177186268408,0.0007680365305475901,0.37414774541450113,0.040940000000000004,False,False,30.90169943749443,95.10565162951465,10.00972253433681,70.02515330726882,7.07106781186542,-1.9402401017235513,0.009722534336886133,-0.07554659100769544,0.040940000000000004,False,False,57.69009562164746,81.68153431587626,10.003140167890937,56.43717027000279,7.071074946933634,1.7877275635101635,0.0031300773807782603,-0.1586718234989016,0.040940000000000004,False,False
2.048,5.877852522924934,3.0901699437498307,5.77162871582682,10,144.0,0.001,30.90169943749172,95.10565162951553,9.999298913302912,71.85433297308438,7.07106781186542,0.16172177186268408,-0.0007010866970117619,-0.3483487987799851,0.04096,False,False,1.1501910535116622e-13,99.99999999999929,9.99840227501082,87.79173364089682,7.071067811865425,-1.9402401017235513,-0.00159772498910943,-0.3089862573795537,0.04096,False,False,29.629702065471694,95.51232154555018,9.99506845813536,74.59389845081805,7.071252651231317,1.7877275635101635,-0.005192944202674997,7.497552076855341e-05,0.04096,False,False
2.049,3.0901699437498307,4.997425513412425e-13,2.9658718850959116,10,162.0,0.001,-2.7267077484793845e-12,99.99999999999929,10.002978012049144,90.48262072084056,7.071067811865425,0.16172177186268408,0.002978012049215649,0.27991894897630826,0.04098,False,False,-30.90169943749421,95.1056516295148,9.994214196186476,106.13849239164003,7.071067811865426,-1.9402401017235513,-0.005785803813454123,0.037752493363753935,0.04098,False,False,-1.3305745533707252,99.9952681747483,9.997185272143364,92.51668240687485,7.071359164256158,1.7877275635101635,-0.003226762358970004,-0.07437930246580413,0.04098,False,False
2.05,4.997425513412425e-13,-3.0901699437488803,-0.13015781293237788,10,180.0,0.001,-30.901699437495832,95.10565162951426,9.995204121673684,108.13111239379452,7.071067811865425,0.16172177186268408,-0.004795878326244924,-0.07160937806893607,0.040999999999999995,False,False,-58.7785252292454,80.90169943749477,9.998347868694225,123.82403602845177,7.0710678118653965,-1.9402401017235513,-0.001652131305665269,-0.27672386982377817,0.040999999999999995,False,False,-32.16063726437319,94.69162259772604,10.001068287550877,110.56997263517606,7.07135417704444,1.7877275635101635,0.0006633060309937842,-0.01806618854760769,0.040999999999999995,False,False
2.051,-3.090169943749962,-5.877852522925045,-3.213449346501415,10,198.0,0.001,-58.77852522924782,80.90169943749343,10.002907529959492,126.09631225325276,7.07106781186542,0.16172177186268408,0.0029075299595683213,-0.10642951861061667,0.04102,False,False,-80.90169943749277,58.778525229247975,9.996228625042074,142.6644282894818,7.071067811865389,-1.9402401017235513,-0.0037713749578057844,0.5636483912063349,0.04102,False,False,-59.84313017770381,80.12045243436981,10.00630607689862,129.00962193465668,7.071240035437108,1.7877275635101635,0.00606251598785503,0.4242863661165391,0.04102,False,False
2.052,-5.877852522925045,-8.090169943749629,-5.982238131946211,10,216.0,0.001,-80.90169943749464,58.77852522924596,10.003904535591062,144.37826017515792,7.071067811865413,0.16172177186268408,0.003904535591149318,0.1754984032946258,0.04104,False,False,-95.1056516295142,30.901699437495814,10.004213533062783,160.18957019888165,7.0710678118654196,-1.9402401017235513,0.004213533062861955,0.08877030060599886,0.04104,False,False,-81.66874895021347,57.70784402299391,9.99834307546811,146.8001936018179,7.071060676049664,1.7877275635101635,-0.0016468329643923492,0.21678384647790014,0.04104,False,False
2.053,-8.090169943749629,-9.510565162951227,-8.165540022859188,10,234.0,0.001,-95.10565162951536,30.901699437493313,10.000390341539683,162.2569989834184,7.071067811865444,0.16172177186268408,0.00039034153972521384,0.05421721155495192,0.04106,False,False,-99.99999999999916,1.3944401189291966e-12,10.004700405368043,178.17222100503758,7.071067811865416,-1.9402401017235513,0.004700405368125969,0.07140110676195216,0.04106,False,False,,,,,,1.7877275635101635,-0.0021433550591585075,-0.20022525186839843,0.04106,True,False
2.054,-9.510565162951227,-10.0,-9.54967283091547,10,252.0,0.001,-99.99999999999918,-1.2310152897043736e-12,9.994497150949755,-179.4352266118127,7.071067811865417,0.16172177186268408,-0.005502849050163828,0.36197161632391595,0.04108,False,False,-95.105651629515,-30.901699437493157,10.006056577131838,-164.10921568836878,7.071067811865417,-1.9402401017235513,0.006056577131920045,-0.21005558664439938,0.04108,False,False,-99.98727464054238,-1.3147859617137434,10.002181056551755,-177.54559955653778,7.0707792187878304,1.7877275635101635,0.002589188796167511,-0.12777644047096695,0.04108,False,False
2.055,-10.0,-9.51056516295157,-9.999169684556456,10,270.0,0.001,-95.10565162951417,-30.901699437495658,9.993029713850861,-162.0441907435695,7.071067811865414,0.16172177186268408,-0.006970286149054256,-0.24701251543288963,0.041100000000000005,False,False,-80.90169943749495,-58.778525229245716,9.995254676785562,-145.93159138796324,7.07106781186542,-1.9402401017235513,-0.004745323214361794,-0.0324512862388566,0.041100000000000005,False,False,-94.68732365623435,-32.148224211191334,10.00026647327388,-159.53297263778654,7.070784108256137,1.7877275635101635,0.0006676907659003156,-0.1151690007325733,0.041100000000000005,False,False
2.056,-9.51056516295157,-8.090169943749611,-9.470037402987426,10,288.0,0.001,-80.9016994374934,-58.77852522924784,9.998834649844921,-143.52665595706497,7.0710678118654196,0.16172177186268408,-0.001165350154999843,0.270502271071643,0.041120000000000004,False,False,-58.77852522924813,-80.90169943749332,9.996728191254823,-128.26124032403266,7.071067811865428,-1.9402401017235513,-0.0032718087451119532,-0.362120222308248,0.041120000000000004,False,False,-80.12025325407888,-59.835291683828586,10.000499559631754,-141.1857645952031,7.070897083251383,1.7877275635101635,0.0007410063532875036,0.2323298520025212,0.041120000000000004,False,False
2.057,-8.090169943749611,-5.877852522925021,-8.014062260307602,10,306.0,0.001,-58.778525229246,-80.90169943749487,10.002683464787715,-125.61011419434348,7.071067811865427,0.16172177186268408,0.0026834647877830077,0.1870240337931658,0.04114,False,False,-30.901699437496124,-95.10565162951431,10.001252350437541,-109.89440235160187,7.071067811865435,-1.9402401017235513,0.0012523504375980402,0.0046977501226160975,0.04114,False,False,-57.711747693896854,-81.66623241159499,10.004193714038854,-123.25029352369164,7.071074648944338,1.7877275635101635,0.004184044949199083,0.16885542823679822,0.04114,False,False
2.058,-5.877852522925021,-3.0901699437499337,-5.773741713806201,10,324.0,0.001,-30.9016994374945,-95.10565162951542,10.005287177810525,-107.48696973206758,7.071067811865475,0.16172177186268408,0.0052871778105243765,0.3101484960695876,0.041159999999999995,False,False,-2.857714065385153e-12,-99.99999999999983,10.004778629715586,-91.97681493968054,7.071067811865463,-1.9402401017235513,0.0047786297156016365,-0.07773483795535986,0.041159999999999995,False,False,-29.654940165295457,-95.50443252696775,10.002639079015982,-105.26738848929611,7.071248867245937,1.7877275635101635,0.002383028041391438,0.15373796759698444,0.041159999999999995,False,False
2.059,-3.0901699437488523,5.293197687117554e-13,-2.9683381172878813,10,342.0,0.001,5.240252676230739e-14,-100.00000000000003,9.993066865299665,-89.92756830461258,7.071067811865477,0.16172177186268408,-0.0069331347003389315,-0.13047007647529632,0.04118,False,False,,,,,,-1.9402401017235513,-0.013186055641113104,-0.22171458772585662,0.04118,True,False,1.3042299753887638,-99.99553304199787,10.00648003961726,-87.45586623536438,7.071353351439169,1.7877275635101635,0.0060762256795472945,-0.03203353970328759,0.04118,False,False
2.06,5.293197687117554e-13,3.090169943749859,0.12758065681406233,10,0.0,0.001,30.901699437495676,-95.1056516295151,10.001959714909717,-72.1587327467234,7.071067811865478,0.16172177186268408,0.001959714909711991,-0.3616545185866493,0.0412,False,False,58.77852522924648,-80.90169943749548,9.995489537529322,-55.3738606735512,7.0710678118654835,-1.9402401017235513,-0.0045104624706914405,0.5251794281729795,0.0412,False,False,32.13576394072292,-94.69998292839813,9.988950892571136,-69.12658829148761,7.071348559748969,1.7877275635101635,-0.011446144893309855,0.30020705965537764,0.0412,False,False
2.061,3.090169943749859,5.877852522924039,3.21101344454594,10,18.0,0.001,58.778525229248956,-80.90169943749393,10.003483536365714,-53.99726710074368,7.071067811865496,0.16172177186268408,0.0034835363656842036,-0.20020887260739692,0.04122,False,False,80.90169943749402,-58.77852522924832,10.00196829774575,-37.759712177738855,7.071067811865476,-1.9402401017235513,0.001968297745748292,0.13930792398540606,0.04122,False,False,59.82215184131115,-80.13605928094182,10.00218123306628,-51.246126535929676,7.071236754629106,1.7877275635101635,0.001942311918687663,0.18331862325387038,0.04122,False,False
2.062,5.877852522924039,8.090169943748897,5.980180858029796,10,36.0,0.001,80.90169943749501,-58.77852522924637,10.001406580283314,-35.87213163724802,7.071067811865451,0.16172177186268408,0.0014065802833486537,-0.07509340911123043,0.04124,False,False,95.1056516295142,-30.90169943749617,10.009030303614228,-20.1540681600262,7.071067811865429,-1.9402401017235513,0.009030303614292714,-0.25506805830166485,0.04124,False,False,81.65369920075358,-57.72914399262677,9.995778445419278,-33.64137494741979,7.071060973888071,1.7877275635101635,-0.00421188422033678,-0.21004175920013007,0.04124,False,False
2.063,8.090169943749565,9.510565162951545,8.164060819156585,10,54.0,0.001,95.1056516295152,-30.9016994374938,9.998752206804296,-17.54714265307626,7.0710678118654435,0.16172177186268408,-0.0012477931956598144,0.24987557506057112,0.041260000000000005,False,False,99.99999999999929,-1.7283952047364437e-12,10.005136589441753,-2.0037706407937517,7.071067811865425,-1.9402401017235513,0.005136589441823265,-0.10479053906920995,0.041260000000000005,False,False,95.49372776218017,-29.672221129223104,10.004642349158267,-15.305769212430754,7.07088846915962,1.7877275635101635,0.0048959780451991,0.12653223654642318,0.041260000000000005,False,False
2.064,9.510565162951545,10.0,9.54891387786056,10,72.0,0.001,99.9999999999995,8.304468224196171e-13,10.009600859400493,0.21207079904171855,7.07106781186544,0.16172177186268408,0.009600859400543369,0.009069027178558658,0.041280000000000004,False,False,95.10565162951522,30.90169943749288,9.999965887450935,16.370601111263884,7.071067811865425,-1.9402401017235513,-3.4112548994395146e-05,0.2695612129884199,0.041280000000000004,False,False,99.98769505920488,1.2887518790426884,9.989978738936852,2.626527620222528,7.070784979285639,1.7877275635101635,-0.009621275392863792,0.05906964157775383,0.041280000000000004,False,False
2.065,10.0,9.510565162951604,9.999202241257795,10,90.0,0.001,95.10565162951463,30.901699437495378,10.004356662383431,18.21790808495002,7.07106781186544,0.16172177186268408,0.004356662383481475,0.014886313086862352,0.041299999999999996,False,False,80.90169943749525,58.778525229245524,9.995782888447131,33.86892554714728,7.071067811865429,-1.9402401017235513,-0.004217111552804263,-0.23213435112816572,0.041299999999999996,False,False,94.69576589335766,32.12359340584165,9.995793285785233,20.368878544730066,7.070789677056387,1.7877275635101635,-0.0038133721955880264,-0.1985989432675507,0.041299999999999996,False,False
2.066,9.510565162951604,8.090169943749675,9.470855129726575,10,108.0,0.001,80.90169943749424,58.77852522924782,9.99266203345625,36.15664514534671,7.071067811865468,0.16172177186268408,-0.007337966543740734,-0.04639662651637938,0.041319999999999996,False,False,58.778525229249105,80.90169943749345,9.99443461554678,52.4455406915894,7.071067811865476,-1.9402401017235513,-0.00556538445322251,0.3444607933142203,0.041319999999999996,False,False,80.13586065692009,59.81446447504099,9.99653994043654,38.7812071736646,7.070900340006658,1.7877275635101635,-0.0032232185894070365,0.2140138745434761,0.041319999999999996,False,False
2.067,8.090169943749007,5.877852522924188,8.015582147512806,10,126.0,0.001,58.77852522924681,80.90169943749513,10.002023613853574,54.163488609049395,7.071067811865476,0.16172177186268408,0.0020236138535716635,-0.03957316281365558,0.04134,False,False,30.901699437496145,95.10565162951444,10.006611251840015,70.31657547365648,7.071067811865444,-1.9402401017235513,0.006611251840058107,0.21547557538093076,0.04134,False,False,57.73296714007505,81.65122800432495,9.99762356085147,56.593049651630864,7.071074362998611,1.7877275635101635,-0.0023857038498610174,0.02688884788191581,0.04134,False,False
2.068,5.877852522924188,3.0901699437500363,5.7758124964094275,10,144.0,0.001,30.90169943749344,95.10565162951532,10.00487354924861,72.14522651527265,7.071067811865444,0.16172177186268408,0.004873549248652327,-0.05785525659073551,0.04136,False,False,1.8109957977685553e-12,99.99999999999963,9.998624110676822,88.1972907223574,7.07106781186545,-1.9402401017235513,-0.0013758893231420421,0.09617082408197955,0.04136,False,False,29.679676550488157,95.49669329828893,9.997682765249433,74.78849209701802,7.0712451629996025,1.7877275635101635,-0.0025680471297531014,0.22426852820143478,0.04136,False,False
2.069,3.0901699437500363,7.153546656675672e-13,2.9707553226832912,10,162.0,0.001,-1.0311751452718454e-12,99.99999999999963,10.002075053423763,90.74382553589807,7.07106781186545,0.16172177186268408,0.002075053423797555,0.5407237640347801,0.04138,False,False,-30.901699437492695,95.10565162951562,9.994949431546624,106.0476267814034,7.071067811865448,-1.9402401017235513,-0.005050568453338252,-0.05351311687190305,0.04138,False,False,-1.2784069257698079,99.99578595283535,9.998231960921881,92.30726684338474,7.071347655360015,1.7877275635101635,-0.00216379754344025,-0.2543048972385437,0.04138,False,False
2.07,7.153546656675672e-13,-3.0901699437486756,-0.12505452357753366,10,180.0,0.001,-30.9016994374954,95.10565162951474,9.997973462092506,108.0655886751087,7.071067811865448,0.16172177186268408,-0.0020265379074564027,-0.13753309675445036,0.0414,False,False,-58.77852522924526,80.9016994374957,10.001361061434311,124.03579671820563,7.071067811865444,-1.9402401017235513,0.0013610614343532016,-0.06536318006953401,0.0414,False,False,-32.11138094594053,94.70817136984779,9.990507539466918,110.29121697120303,7.071343051526976,1.7877275635101635,-0.009881708195280385,-0.2674511527299552,0.0414,False,False
2.071,-3.0901699437497565,-5.877852522924871,-3.208625570498,10,198.0,0.001,-58.77852522924756,80.90169943749403,10.000149965579235,125.95624414828667,7.071067811865444,0.16172177186268408,0.0001499655792776281,-0.24689762357636924,0.041420000000000005,False,False,-80.90169943749291,58.778525229248906,10.003492825615307,142.26545600706348,7.0710678118654355,-1.9402401017235513,0.003492825615361717,0.1642761087883839,0.041420000000000005,False,False,-59.80158487172939,80.15135173131046,10.00494609433415,128.69283186109456,7.0712335336654295,1.7877275635101635,0.004711728317072477,0.13676113737715936,0.041420000000000005,False,False
2.072,-5.877852522924871,-8.090169943749503,-5.978163938406728,10,216.0,0.001,-80.90169943749459,58.77852522924661,9.99885702423438,143.9302490481313,7.071067811865437,0.16172177186268408,-0.0011429757655664926,-0.2729127237316718,0.041440000000000005,False,False,-95.105651629514,30.90169943749686,9.98682441994225,160.3128176345668,7.071067811865431,-1.9402401017235513,-0.013175580057687214,0.21161773629173838,0.041440000000000005,False,False,-81.63894199582033,57.75001833304958,10.010152112603837,146.58554738559408,7.071061259692382,1.7877275635101635,0.010161378775889364,0.031327625584987195,0.041440000000000005,False,False
