Time (s),Voltage 1 (V),Current 1 (A),Voltage 2 (V),Current 2 (A),Voltage 3 (V),Current 3 (A),Peak (A),Signal Angle (deg),Delta t (s),Voltage 1 DFT Real,Voltage 1 DFT Imag,Voltage 1 DFT Magnitude,Voltage 1 DFT Phase (deg),Voltage 1 DFT RMS,Current 1 DFT Real,Current 1 DFT Imag,Current 1 DFT Magnitude,Current 1 DFT Phase (deg),Current 1 DFT RMS,PMU1 Sync Offset,PMU1 Mag Noise,PMU1 Phase Noise,PMU1 Clock Drift,PMU1 Packet Loss,PMU1 Bad Data,Voltage 2 DFT Real,Voltage 2 DFT Imag,Voltage 2 DFT Magnitude,Voltage 2 DFT Phase (deg),Voltage 2 DFT RMS,Current 2 DFT Real,Current 2 DFT Imag,Current 2 DFT Magnitude,Current 2 DFT Phase (deg),Current 2 DFT RMS,PMU2 Sync Offset,PMU2 Mag Noise,PMU2 Phase Noise,PMU2 Clock Drift,PMU2 Packet Loss,PMU2 Bad Data,Voltage 3 DFT Real,Voltage 3 DFT Imag,Voltage 3 DFT Magnitude,Voltage 3 DFT Phase (deg),Voltage 3 DFT RMS,Current 3 DFT Real,Current 3 DFT Imag,Current 3 DFT Magnitude,Current 3 DFT Phase (deg),Current 3 DFT RMS,PMU3 Sync Offset,PMU3 Mag Noise,PMU3 Phase Noise,PMU3 Clock Drift,PMU3 Packet Loss,PMU3 Bad Data
0.222,191.03020699505586,5.877852522924796,262.93052317185703,8.090169943749448,294.2278621690999,9.053164989818459,10,36.0,0.001,2629.305231718584,-1910.3020699505273,324.997301648316,-36.19663809220381,229.8097038856278,80.9016994374949,-58.77852522924701,10.00484348146772,-35.96581164173183,7.071067811865471,-0.41716978368020774,0.004843481467726155,0.44691814194818474,0.00444,False,False,3090.933677959249,-1004.3052317185641,324.9984895866698,-19.9465908847561,229.8097038856276,95.10565162951536,-30.90169943749428,10.004534392653712,-20.04598308034618,7.071067811865465,-2.114328066242511,0.0045343926537267905,0.06390498589608014,0.00444,False,False,3223.6333038694875,-374.58694235964515,324.52900178290577,-5.843717255868196,229.47905193288187,99.18871704213808,-11.525752072604465,9.982631132180966,-5.848822417973929,7.060893905627134,0.7695995437148477,-0.002980791634460463,0.005195881655087029,0.00444,False,False
0.223,262.93052317185703,8.090169943749448,309.0933677959246,9.510565162951528,322.4431537786352,9.921327808573391,10,54.0,0.001,3090.933677959249,-1004.3052317185684,325.0092152147417,-18.280191108224326,229.8097038856277,,,,,,-0.41716978368020774,-0.005698346394683139,0.16354226396142224,0.00446,True,False,3249.9999999999945,1.411137873219559e-11,325.0021616694538,-2.4582468278316094,229.80970388562756,99.99999999999983,4.338751580235112e-13,10.002715909284245,-2.0756190428129537,7.071067811865463,-2.114328066242511,0.002715909284260141,0.03424902342930887,0.00446,False,False,3180.8817897870513,639.667125306308,324.4544691967047,12.11820758030167,229.42518379415662,97.87328583960156,19.68206539404025,9.980193131300027,12.32627432220154,7.059236424435587,0.7695995437148477,-0.003074760134935317,0.18183584579031728,0.00446,False,False
0.224,309.0933677959246,9.510565162951528,325.0,10.0,319.2956272123804,9.824480837304012,10,72.0,0.001,3249.9999999999964,9.919176591210999e-12,325.0000640214232,-0.6803593640548433,229.8097038856277,99.99999999999989,3.05089287166993e-13,10.003551422104024,-0.13531471656046165,7.0710678118654675,-0.41716978368020774,0.003551422104035221,0.2773750671195713,0.0044800000000000005,False,False,3090.9336779592395,1004.3052317185909,324.989254119107,15.976246415360917,229.80970388562756,95.10565162951507,30.901699437495108,10.00179082664096,15.994893232480413,7.071067811865465,-2.114328066242511,0.0017908266409744137,0.10474129872267167,0.0044800000000000005,False,False,2828.774670117745,1591.7104248726664,324.5861402716533,30.186048379332775,229.51588410116716,87.03922061900754,48.975705380697434,9.989071264318248,30.103213848627625,7.062027203112836,0.7695995437148477,0.0018566158283373133,-0.03669137591832768,0.0044800000000000005,False,False
0.225,325.0,10.0,309.09336779592485,9.510565162951533,285.09084228468845,8.772025916451952,10,90.0,0.001,3090.9336779592422,1004.3052317185873,325.01235096606774,17.817133764941488,229.80970388562764,95.10565162951514,30.901699437494997,10.004575736333406,17.830594910796638,7.071067811865466,-0.41716978368020774,0.004575736333417899,0.24326469447666904,0.0045000000000000005,False,False,2629.305231718567,1910.3020699505464,325.0078807851639,34.03528148301013,229.8097038856276,80.90169943749437,58.77852522924758,9.986997745446201,33.95695455840814,7.071067811865465,-2.114328066242511,-0.013002254553783723,0.06678262465040544,0.0045000000000000005,False,False,2201.5484232175586,2388.9498285937343,324.8671962036038,48.17811439430842,229.71609372560025,67.73995148361718,73.50614857211491,10.000397241950203,48.0630753772698,7.068187499249238,0.7695995437148477,0.004470619115959639,-0.04875530403796256,0.0045000000000000005,False,False
0.226,309.09336779592485,9.510565162951533,262.93052317185743,8.090169943749459,223.15528500627397,6.866316461731507,10,108.0,0.001,2629.3052317185707,1910.3020699505437,324.9941136600624,35.517814234274184,229.80970388562773,80.90169943749449,58.77852522924749,9.997551578197488,35.73742502653209,7.071067811865468,-0.41716978368020774,-0.0024484218025038616,0.15007481021212754,0.004520000000000001,False,False,1910.302069950525,2629.305231718584,324.9935704099554,52.12151376960417,229.8097038856277,58.778525229246924,80.9016994374949,9.999565374816882,52.0130220360056,7.071067811865468,-2.114328066242511,-0.0004346251831082721,0.12283010224788189,0.004520000000000001,False,False,1360.198140773482,2953.8456670834785,325.19632271721815,66.08335837492135,229.94937711495845,41.852250485337905,90.88755898718397,9.99311019336026,66.30082842411404,7.075365449691031,0.7695995437148477,-0.012967584338808655,0.252014508437827,0.004520000000000001,False,False
0.227,262.93052317185743,8.090169943749459,191.03020699505262,5.877852522924696,139.51293225655635,4.2927056078940415,10,126.0,0.001,1910.3020699505291,2629.3052317185825,324.9965543173218,53.570519932803734,229.80970388562775,58.77852522924705,80.90169943749484,10.013570097137816,53.43414906358063,7.07106781186547,-0.41716978368020774,0.013570097137822422,-0.15322115273932121,0.004540000000000001,False,False,1004.3052317185675,3090.9336779592504,325.0005324982963,70.24431616327912,229.80970388562775,30.901699437494386,95.10565162951539,10.003149441359502,69.86669563728748,7.07106781186547,-2.114328066242511,0.003149441359509199,-0.023516296470215844,0.004540000000000001,False,False,386.5466229333425,3231.45374647152,,,230.12726486974543,11.893742244102848,99.42934604527754,10.004291735853846,83.99990759577089,7.08083891906909,0.7695995437148477,-0.009526696472908807,0.04707937517688919,0.004540000000000001,False,False
0.228,191.03020699505262,5.877852522924696,100.43052317185602,3.0901699437494163,42.29940804556363,1.301520247555804,10,144.0,0.001,1004.305231718572,3090.9336779592504,324.9983147196268,71.16916099710534,229.8097038856279,30.90169943749452,95.10565162951539,10.00497510949275,71.52198605520019,7.071067811865474,-0.41716978368020774,0.004975109492751901,-0.065404161119726,0.004560000000000001,False,False,-9.237055564881302e-12,3249.999999999998,324.9986367839986,87.81444863502246,229.8097038856278,-2.851052727237402e-13,99.99999999999996,9.997625718787948,87.96078412811704,7.071067811865472,-2.114328066242511,-0.0023742812120487945,0.0705521943593764,0.004560000000000001,False,False,-624.7126078888814,3194.770112999904,325.5332704225797,101.5275438837212,230.1827743052545,-19.22192639658097,98.3006188615355,10.014045896536457,101.56740134571417,7.082546901700137,0.7695995437148477,-0.002187987991420533,-0.2708959176329078,0.004560000000000001,False,False
0.229,100.43052317185602,3.0901699437494163,-2.548472354467842e-12,-7.841453398362592e-14,-59.02929998126799,-1.8162861532697843,10,162.0,0.001,-9.237055564881302e-12,3249.999999999998,325.00953145335416,89.34224828813885,229.8097038856278,-2.851052727237402e-13,99.99999999999996,10.000721218531108,89.16857546964431,7.071067811865472,-0.41716978368020774,0.0007212185311117454,-0.41883474667566,0.00458,False,False,-1004.3052317185894,3090.933677959244,325.00552990365577,105.9610266439585,229.80970388562784,-30.90169943749506,95.1056516295152,9.998002666818717,106.14427241787423,7.071067811865472,-2.114328066242511,-0.00199733318127922,0.25402048411654454,0.00458,False,False,-1575.2246255677205,2847.358582106762,325.4046958071538,119.75447052463447,230.09545319379947,-48.46845001746833,87.61103329559268,10.008262887251957,119.65027373535116,7.079860098270754,0.7695995437148477,-0.004171283426657969,-0.0762890652195918,0.00458,False,False
0.23,-2.548472354467842e-12,-7.841453398362592e-14,-100.43052317186088,-3.0901699437495656,-154.61660639610994,-4.757434042957229,10,180.0,0.001,-1004.3052317185894,3090.933677959244,324.9978424665905,107.53769207385292,229.80970388562784,-30.90169943749506,95.1056516295152,10.00042202490778,107.34120610677533,7.071067811865472,-0.41716978368020774,0.0004220249077832768,-0.24622410954465532,0.0046,False,False,-1910.3020699505482,2629.30523171857,324.9948889881109,123.6280012356201,229.8097038856279,-58.778525229247634,80.90169943749447,10.005084152892058,124.00093713234187,7.071067811865475,-2.114328066242511,0.0050841528920574685,0.1106651985841317,0.0046,False,False,-2372.5391273205396,2223.0052953962204,325.1280060076357,137.6863186303756,229.89883051058072,-73.00120391755507,68.4001629352683,10.000100414710907,137.55933005313884,7.073810169556329,0.7695995437148477,-0.0037778647283773924,-0.07855197205766591,0.0046,False,False
0.231,-100.43052317186088,-3.0901699437495656,-191.03020699505302,-5.877852522924708,-235.16411426700543,-7.2358189005232445,10,198.0,0.001,-1910.3020699505482,2629.30523171857,324.9981603991707,125.71958124820192,229.8097038856279,-58.778525229247634,80.90169943749447,9.99723106126135,125.82314622167692,7.071067811865475,-0.41716978368020774,-0.0027689387386491877,0.23569600535687601,0.00462,False,False,-2629.3052317185843,1910.3020699505266,,,229.80970388562775,-80.9016994374949,58.77852522924697,9.996174216719277,141.8254571129371,7.07106781186547,-2.114328066242511,-0.003825783280716016,-0.0648348208205713,0.00462,False,False,-2939.1027699092,1382.433713194565,324.8005217376317,155.5748729170366,229.6676736446038,-90.43393138182152,42.53642194444815,10.000255099644745,155.51088372783687,7.066697650603193,0.7695995437148477,0.006435440971621722,-0.0729616959161353,0.00462,False,False
0.232,-191.03020699505302,-5.877852522924708,-262.9305231718577,-8.090169943749467,-292.8361568187235,-9.010343286729954,10,216.0,0.001,-2629.3052317185843,1910.3020699505266,324.99917932429594,143.75853028383963,229.80970388562775,-80.9016994374949,58.77852522924697,10.011231993906682,143.3747257566175,7.07106781186547,-0.41716978368020774,0.011231993906688284,-0.21274445970250003,0.00464,False,False,-3090.933677959252,1004.3052317185666,325.0017250700116,160.1154200656921,229.80970388562784,-95.10565162951545,30.901699437494358,9.993358713386053,159.9973685178845,7.071067811865474,-2.114328066242511,-0.0066412866139449805,0.10705658412678905,0.00464,False,False,-3219.803132090162,407.39937132902827,324.54610624361425,173.7096788106318,229.48972152557187,-99.0708656027742,12.53536527166241,9.986883470858269,173.83031573996084,7.061222200786826,0.7695995437148477,0.000807267575543377,0.2673495020735647,0.00464,False,False
0.233,-262.9305231718577,-8.090169943749467,-309.09336779592496,-9.510565162951538,-322.0220986395418,-9.908372265832055,10,234.0,0.001,-3090.933677959252,1004.3052317185666,324.9982270207595,161.5379819766998,229.80970388562784,-95.10565162951545,30.901699437494358,9.992476477330909,161.77307490566272,7.071067811865474,-0.41716978368020774,-0.007523522669090001,0.1855846893426991,0.00466,False,False,-3249.9999999999995,-1.2988721209694631e-11,324.9924365763559,-182.31000010295298,229.80970388562793,-100.0,-3.9968028886505635e-13,9.999393955474906,-181.8754679120995,7.071067811865475,-2.114328066242511,-0.0006060445250942398,0.23420015414277426,0.00466,False,False,-3187.3304199189606,-607.2613827030787,324.46514428472904,-168.67844836102748,229.43236032285455,-98.0717052282757,-18.68496562163319,9.983377661858615,-168.27060191244868,7.059457240703216,0.7695995437148477,-0.0002025109368192281,0.16822435007370853,0.00466,False,False
0.234,-309.09336779592496,-9.510565162951538,-325.0,-10.0,-319.8822305004125,-9.842530169243462,10,252.0,0.001,-3249.9999999999995,-1.2988721209694631e-11,324.9975349879941,-180.57157786279717,229.80970388562793,-100.0,-3.9968028886505635e-13,10.0081565515236,-180.63066612401383,7.071067811865475,-0.41716978368020774,0.00815655152359924,-0.21817634033384903,0.00468,False,False,-3090.933677959244,-1004.3052317185914,325.0013351670088,-163.81417629480643,229.80970388562793,-95.10565162951522,-30.901699437495118,10.001625933173093,-163.9553692440974,7.071067811865475,-2.114328066242511,0.0016259331730925052,0.15427882214487465,0.00468,False,False,-2844.835228609377,-1562.855402463414,324.5920936428549,-150.97261036131312,229.51693278433783,-87.53339164951927,-48.08785853733582,9.983173380437439,-150.34473780741382,7.062059470287316,0.7695995437148477,-0.004086900728239172,0.0980908299924822,0.00468,False,False
0.23500000000000001,-325.0,-10.0,-309.0933677959245,-9.510565162951522,-286.624137979165,-8.81920424551277,10,270.0,0.001,-3090.933677959244,-1004.3052317185914,325.0049036653144,-162.54184231224767,229.80970388562793,-95.10565162951522,-30.901699437495118,10.00743914296707,-162.62218815663772,7.071067811865475,-0.41716978368020774,0.007439142967070068,-0.20971837295776405,0.0047,False,False,-2629.3052317185707,-1910.302069950548,325.00717753097763,-146.04549598393874,229.8097038856279,-80.90169943749447,-58.77852522924762,9.996677302834051,-145.77915423723888,7.071067811865472,-2.114328066242511,-0.0033226971659457917,0.3304738290033921,0.0047,False,False,-2225.6236373175147,-2366.432373802956,324.859510414108,-132.4013664186813,229.7107175859361,-68.48072730207738,-72.81330380932174,9.998474608579189,-132.66101919467232,7.068022079567266,0.7695995437148477,0.0027819245026741964,-0.19166037495730792,0.0047,False,False
0.23600000000000002,-309.0933677959245,-9.510565162951522,-262.93052317185675,-8.090169943749439,-225.48263978477922,-6.937927377993207,10,288.0,0.001,-2629.3052317185707,-1910.302069950548,324.9974480738915,-144.48034829483925,229.8097038856279,-80.90169943749447,-58.77852522924762,10.00604695442661,-144.23449345074005,7.071067811865472,-0.41716978368020774,0.006046954426614495,0.17795633293995214,0.00472,False,False,-1910.302069950525,-2629.3052317185857,324.9987985057034,-127.78908043477595,229.80970388562775,-58.778525229246924,-80.90169943749494,10.002424526586228,-128.0685490564038,7.07106781186547,-2.114328066242511,0.00242452658623525,0.0410590098384466,0.00472,False,False,-1389.9190688152398,-2939.826328896071,325.1814580299178,-114.64291920082128,229.93970798805907,-42.76674057893045,-90.45619473526372,10.002966239758695,-114.71713246848111,7.075067938094125,0.7695995437148477,-0.0026907930050648686,-0.18715854609116775,0.00472,False,False
0.23700000000000002,-262.93052317185675,-8.090169943749439,-191.03020699505174,-5.87785252292467,-142.4052271509213,-4.381699296951424,10,306.0,0.001,-1910.302069950525,-2629.3052317185857,324.992665340877,-126.28756947068231,229.80970388562775,-58.778525229246924,-80.90169943749494,10.000433754459197,-126.42100392211974,7.07106781186547,-0.41716978368020774,0.00043375445920333503,-0.008574138439786631,0.00474,False,False,-1004.3052317185636,-3090.933677959251,325.0021212212939,-110.45660745280992,229.80970388562773,-30.901699437494266,-95.10565162951542,10.006830798858587,-110.1255375857056,7.07106781186547,-2.114328066242511,0.006830798858593744,-0.01594951946336281,0.00474,False,False,-419.0056680609721,-3227.2595250415197,325.43509621645956,-96.5227989770485,230.11703317918943,-12.892482094183755,-99.30029307820061,10.014779303015551,-96.93466543068384,7.080524097821215,0.7695995437148477,0.001406095167265307,-0.31148702168448145,0.00474,False,False
0.23800000000000002,-191.03020699505174,-5.87785252292467,-100.43052317185499,-3.090169943749384,-45.47358594257248,-1.3991872597714607,10,324.0,0.001,-1004.3052317185636,-3090.933677959251,325.0086400943425,-108.57990510568763,229.80970388562773,-30.901699437494266,-95.10565162951542,10.001065981168997,-108.32929985124318,7.07106781186547,-0.41716978368020774,0.0010659811690048064,0.08310993243675231,0.00476,False,False,1.729461018840084e-11,-3249.9999999999964,325.0074708461984,-92.20709897631313,229.8097038856277,5.311306949806749e-13,-99.99999999999989,10.006395075264587,-91.8510354033516,7.0710678118654675,-2.114328066242511,0.006395075264596734,0.25853266289058635,0.00476,False,False,592.6773122457955,-3200.768946135251,325.5135808508324,-78.87267745445553,230.17589190654468,18.236224992178325,-98.48519834262311,10.026859673400706,-78.75450254457664,7.082335135585991,0.7695995437148477,0.01092527138350363,-0.019340861879463257,0.00476,False,False
0.23900000000000002,-100.43052317185499,-3.090169943749384,3.663303279105716e-12,1.1271702397248355e-13,55.8825390909757,1.7194627412607908,10,342.0,0.001,1.729461018840084e-11,-3249.9999999999964,324.99324984719306,-90.48854802163586,229.8097038856277,5.311306949806749e-13,-99.99999999999989,9.993604126017233,-90.42946166132559,7.0710678118654675,-0.41716978368020774,-0.006395873982756465,-0.017071877645687954,0.00478,False,False,1004.3052317185965,-3090.9336779592395,325.01083781166756,-74.18984494463686,229.80970388562764,30.901699437495278,-95.10565162951505,10.013445228906493,-74.08764842248561,7.071067811865466,-2.114328066242511,0.013445228906505081,0.02189964375654968,0.00478,False,False,1546.7212674438024,-2862.927431001329,325.40580122796865,-60.88764413024636,230.09454746193825,47.591423613655465,-88.09007480004088,10.013231436223956,-60.64248608964244,7.079832229598099,0.7695995437148477,0.0008366778001745902,0.20261616186585601,0.00478,False,False
0.24,-9.552245033349354e-13,-2.9391523179536473e-14,100.43052317185754,3.090169943749463,151.80267160892612,4.670851434120803,10,0.0,0.001,1004.305231718592,-3090.933677959241,324.9976932767596,-72.46180329138954,229.80970388562764,30.901699437495143,-95.10565162951511,9.99431512752371,-72.51225539646497,7.0710678118654675,-0.41716978368020774,-0.00568487247627978,-0.09988561278502173,0.0048,False,False,1910.3020699505491,-2629.3052317185657,,,229.80970388562764,58.77852522924766,-80.9016994374943,9.995276743408905,-56.30789916733235,7.071067811865465,-2.114328066242511,-0.004723256591080286,-0.19837110109014675,0.0048,False,False,2350.3206926924104,-2246.5945589138737,325.1312582286604,-43.19248310713154,229.90426780118236,72.3175597751511,-69.12598642811919,10.007378650810365,-42.83893990871688,7.073977470805612,0.7695995437148477,0.003263771675342681,0.09404124940671794,0.0048,False,False
0.241,100.43052317185754,3.090169943749463,191.0302069950539,5.877852522924735,232.95488671740438,7.167842668227827,10,18.0,0.001,1910.3020699505453,-2629.3052317185684,325.0016222326973,-54.61203620664544,229.80970388562764,58.77852522924755,-80.90169943749439,10.00266039179627,-54.53819833072537,7.071067811865465,-0.41716978368020774,0.00266039179628485,-0.12584854704539147,0.00482,False,False,2629.3052317185834,-1910.3020699505214,325.00623416198044,-37.897276276282426,229.80970388562753,80.90169943749488,-58.778525229246824,10.006690624894071,-37.70199758326508,7.071067811865463,-2.114328066242511,0.006690624894087315,0.407510482977151,0.00482,False,False,2925.3011902680164,-1411.7213377455273,324.81373284840436,-24.801144979026116,229.67742802928518,90.00926739286203,-43.437579622939296,9.994234233845031,-24.798488027894557,7.066997785516467,0.7695995437148477,-9.879692985525978e-06,0.1885880783301905,0.00482,False,False
0.242,191.0302069950539,5.877852522924735,262.93052317185834,8.090169943749487,291.44372496181285,8.96749922959424,10,36.0,0.001,2629.3052317185807,-1910.3020699505253,325.00581684706873,-36.32022837478099,229.80970388562753,80.9016994374948,-58.77852522924694,9.996173696697156,-36.286111050553615,7.071067811865463,-0.41716978368020774,-0.0038263033028283974,0.12621873312640153,0.00484,False,False,3090.9336779592495,-1004.3052317185619,325.00818364787096,-20.074702469287637,229.8097038856276,95.10565162951536,-30.901699437494212,9.999732231740632,-19.86635427556992,7.071067811865463,-2.114328066242511,-0.0002677682593521863,0.24313379067230323,0.00484,False,False,3215.7247719822185,-439.5193417094397,324.5559431001968,-7.131829436680493,229.50014227530224,98.94537759945288,-13.523672052598144,9.993974342448912,-7.1627472219727375,7.061542839240068,0.7695995437148477,0.007444687916994683,-0.1543296531656074,0.00484,False,False
0.243,262.93052317185834,8.090169943749487,309.0933677959253,9.510565162951549,321.57840272142425,9.894720083736132,10,54.0,0.001,3090.9336779592486,-1004.3052317185663,325.0009302904494,-18.617513813775044,229.8097038856276,95.10565162951534,-30.901699437494347,10.001220356036471,-18.30853136454616,7.071067811865465,-0.41716978368020774,0.0012203560364860522,0.10377841913383834,0.00486,False,False,3249.999999999996,1.686828454694478e-11,325.00828982425725,-2.3054169886071105,229.80970388562764,99.99999999999987,5.182521078950231e-13,10.000408145269299,-2.168712508449533,7.071067811865466,-2.114328066242511,0.00040814526931159413,-0.059244442207318664,0.00486,False,False,3193.3325178222085,575.4386470319076,324.47350411240933,11.286349061515581,229.43955855386662,98.25638516376026,17.705804524058696,9.980028920910394,10.74818825838355,7.059678724734358,0.7695995437148477,-0.003864477605730879,-0.2413463635648194,0.00486,False,False
0.244,309.0933677959253,9.510565162951549,325.0,10.0,320.42656936725666,9.859279057454051,10,72.0,0.001,3249.999999999996,1.2249756764504127e-11,325.00169266529986,-0.05894519777513373,229.80970388562764,99.99999999999987,3.7614356074300304e-13,9.989396243229706,0.0021237830806981094,7.071067811865466,-0.41716978368020774,-0.010603756770281055,0.41441356676069036,0.00488,False,False,3090.93367795924,1004.3052317185939,324.9972175680691,15.570126762113166,229.80970388562764,95.10565162951507,30.901699437495196,10.009762921071044,15.865749307429418,7.071067811865465,-2.114328066242511,0.00976292107105746,-0.024802626328369187,0.00488,False,False,2860.294968524983,1534.4181720304764,324.58389872315263,28.81522550903502,229.51826107770464,88.00907595461484,47.21286683170697,9.990588357732824,29.232824725031442,7.062100340852451,0.7695995437148477,0.003270276859629493,0.2468104556398501,0.00488,False,False
0.245,325.0,10.0,309.0933677959256,9.510565162951556,288.09972031054946,8.864606778786136,10,90.0,0.001,3090.9336779592413,1004.3052317185895,324.99431488132194,17.83527994277995,229.80970388562764,95.10565162951511,30.90169943749506,9.995591258403495,17.46528904465765,7.071067811865465,-0.41716978368020774,-0.0044087415964903145,-0.12244117166236118,0.0049,False,False,2629.3052317185666,1910.3020699505494,325.0015220492235,33.93203445885086,229.80970388562773,80.90169943749436,58.77852522924767,10.000487579346371,33.624780451539806,7.07106781186547,-2.114328066242511,0.0004875793463785712,-0.26579148221797266,0.0049,False,False,2249.0024897599997,2344.1279498746503,324.85403356649044,47.03532138116893,229.70576880359587,69.20007660799999,72.12701384229692,10.001272015717559,47.0962113796467,7.067869809341411,0.7695995437148477,0.0057946742595945,0.13526428872687332,0.0049,False,False
0.246,309.0933677959256,9.510565162951556,262.93052317185885,8.090169943749503,227.74247901091067,7.007460892643405,10,108.0,0.001,2629.3052317185693,1910.3020699505455,324.99299701518726,35.584637471668415,229.8097038856277,80.90169943749444,58.77852522924755,10.007371767004932,35.61117954881766,7.0710678118654675,-0.41716978368020774,0.007371767004942865,0.023429332497653544,0.00492,False,False,1910.3020699505237,2629.3052317185866,325.0068950862439,51.76111424071564,229.80970388562775,58.77852522924688,80.90169943749497,10.005823788458404,51.64677550040679,7.07106781186547,-2.114328066242511,0.005823788458411645,-0.2438164333509688,0.00492,False,False,1418.9157802993202,2925.795672389221,325.1800296966224,64.96073759836383,229.93044935538578,43.658947086132926,90.02448222736066,10.002026725611891,64.9599038661151,7.074783057088792,0.7695995437148477,-0.003227424570467015,0.057261505955809804,0.00492,False,False
0.247,262.93052317185885,8.090169943749503,191.03020699505456,5.877852522924756,145.22677088332625,4.46851602717927,10,126.0,0.001,1910.3020699505273,2629.305231718584,324.99876388950594,53.533750643081056,229.8097038856278,58.778525229246995,80.9016994374949,9.997003182122102,53.45804287829739,7.07106781186547,-0.41716978368020774,-0.002996817877891107,-0.12972733802260145,0.00494,False,False,1004.3052317185654,3090.9336779592522,324.99885335469844,70.04548983814033,229.8097038856278,30.90169943749432,95.10565162951546,10.002890472105323,69.72723527088905,7.071067811865472,-2.114328066242511,0.002890472105326796,-0.16337666286869848,0.00494,False,False,450.7826975497939,3222.8318025119966,325.42001100535117,83.02525458940566,230.107038872054,13.870236847685968,99.16405546190757,10.012495387348931,83.09344233466754,7.080216580678584,0.7695995437148477,-0.00044292558558555936,0.28129869145529357,0.00494,False,False
0.248,191.03020699505456,5.877852522924756,100.4305231718583,3.090169943749486,48.58062502212557,1.494788462219248,10,144.0,0.001,1004.3052317185698,3090.9336779592513,324.99999673670203,71.37712198771348,229.80970388562793,30.901699437494454,95.10565162951542,10.005937703077745,71.2545181413432,7.071067811865475,-0.41716978368020774,0.00593770307774563,-0.3332720749767737,0.00496,False,False,-1.1937117960769683e-11,3250.0,324.9991061014653,88.15640992661368,229.80970388562793,-3.6770586575585185e-13,100.0,9.99425938044405,87.98166469288405,7.071067811865475,-2.114328066242511,-0.005740619555951013,0.09103275912635006,0.00496,False,False,-561.2161827145893,3206.335703806472,325.5124770593292,101.43267955364634,230.168984109989,-17.26819023737198,98.6564831940453,10.024030398186632,100.2238729700657,7.082122587999662,0.7695995437148477,0.00839658384866519,-0.47879482982068455,0.00496,False,False
0.249,100.4305231718583,3.090169943749486,-1.5960642130293833e-13,-4.91096680932118e-15,-52.79283797037054,-1.6243950144729395,10,162.0,0.001,-7.30437932361383e-12,3250.0,324.9967499710818,89.51226398560037,229.80970388562793,-2.255973186038318e-13,100.0,9.994801250982622,89.63961364004001,7.071067811865475,-0.41716978368020774,-0.005198749017377956,0.051803423720092216,0.00498,False,False,-1004.3052317185882,3090.933677959246,324.999847146611,106.16264201586489,229.80970388562793,-30.90169943749502,95.10565162951526,10.005502643951857,105.82009455529081,7.071067811865475,-2.114328066242511,0.005502643951857197,-0.07055737846686781,0.00498,False,False,-1518.6293019342681,2877.90829930405,325.39741117141085,118.46906446769025,230.0933629626949,-46.727055444131324,88.55102459397077,10.009000311862911,118.66056859089954,7.079795783467534,0.7695995437148477,-0.003342903948728611,0.06604641861207593,0.00498,False,False
0.25,-1.5960642130293833e-13,-4.91096680932118e-15,-100.43052317185861,-3.090169943749496,-149.0302547889595,-4.585546301198754,10,180.0,0.001,-1004.3052317185836,3090.9336779592472,325.00251300859264,107.68285379050805,229.8097038856279,-30.901699437494884,95.10565162951531,9.99943669004121,107.58024083559144,7.071067811865475,-0.41716978368020774,-0.0005633099587902935,-0.007589380728428168,0.005,False,False,-1910.3020699505432,2629.305231718574,325.0085799395794,123.93917710294458,229.8097038856279,-58.77852522924748,80.90169943749459,9.996767003027564,123.95425766684606,7.071067811865474,-2.114328066242511,-0.0032329969724332747,0.06358573308845061,0.005,False,False,-2328.311930080704,2269.4974564827307,325.1374314868587,136.26352461472413,229.9092772023099,-71.64036707940627,69.83069096869941,10.006479225892251,136.61288824888877,7.07413160622492,0.7695995437148477,0.0021463663568014857,0.10540983974076741,0.005,False,False
0.251,-100.43052317185861,-3.090169943749496,-191.0302069950548,-5.877852522924764,-230.76769935098798,-7.100544595415014,10,198.0,0.001,-1910.3020699505394,2629.3052317185766,325.00345732721945,125.89021210692837,229.8097038856279,-58.778525229247364,80.90169943749467,10.00277238995068,125.41882438322227,7.071067811865474,-0.41716978368020774,0.0027723899506813723,-0.16902583309757446,0.00502,False,False,-2629.3052317185848,1910.3020699505305,324.9985267552433,142.09065853965447,229.80970388562798,-80.90169943749491,58.778525229247094,10.00059831823993,142.07130050524748,7.071067811865475,-2.114328066242511,0.0005983182399303906,0.18060857148984488,0.00502,False,False,-2911.488276760665,1440.290957025679,324.8257602445957,154.48043235707135,229.68676525438653,-89.58425466955893,44.31664483155936,9.99928134616453,154.5879589288735,7.067285084750354,0.7695995437148477,0.004630930153489674,0.13458934559839092,0.00502,False,False
