sample_index,time_s,initial_chi_square,theoretical_threshold,operating_threshold,initial_status,pmu_screen_candidate,pmu_screened,pmu_screen_energy,pmu_screen_share,pmu_screen_threshold,detected_pmu,pmu_isolated,corrected_chi_square,corrected_theoretical_threshold,corrected_operating_threshold,corrected_status,chi_square_reduction,correction_candidate,active_measurements,actual_faulty_pmu,actual_fault_type,actual_fault_detail,truth_window_start,truth_window_end,truth_window_t0_s,truth_window_t1_s
8079,8.079,4.136435248349547,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.63289482182322,0.6365130030438058,9.487729036781154,,,4.136435248349547,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8060,8079,8.06,8.079
8099,8.099,3.822577954899383,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.1618193821714344,0.5655396456730566,9.487729036781154,,,3.822577954899383,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8080,8099,8.08,8.099
8119,8.119,4.276786340664493,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.740808396731035,0.6408569842900289,9.487729036781154,,,4.276786340664493,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8100,8119,8.1,8.119
8139,8.139,4.0316041901509,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.50253726404898,0.6207298995676737,9.487729036781154,,,4.0316041901509,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8120,8139,8.120000000000001,8.139
8159,8.159,4.685623286379108,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.0322460057326976,0.6471382397614632,9.487729036781154,,,4.685623286379108,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8140,8159,8.14,8.159
8179,8.179,2.4725485733220607,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.5234122508361285,0.6161303633316719,9.487729036781154,,,2.4725485733220607,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8160,8179,8.16,8.179
8199,8.199,4.638046498123915,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.8842092899264786,0.621858640505898,9.487729036781154,,,4.638046498123915,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8180,8199,8.18,8.199
8219,8.219,4.0999022393097455,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.6044378125941754,0.6352438815791509,9.487729036781154,,,4.0999022393097455,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8200,8219,8.2,8.219
8239,8.239,2.1065233720731316,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.3251114458784523,0.6290513855416406,9.487729036781154,,,2.1065233720731316,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8220,8239,8.22,8.239
8259,8.259,4.197696846147653,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.720118820875095,0.6480026835123707,9.487729036781154,,,4.197696846147653,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8240,8259,8.24,8.259
8279,8.279,1.6055189913340522,12.591587243743977,5782.822297849418,PASS,False,PMU3,0.8747705548308892,0.5448522001624084,9.487729036781154,,,1.6055189913340522,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8260,8279,8.26,8.279
8299,8.299,3.788049171352863,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.3089058575453887,0.6095237292605646,9.487729036781154,,,3.788049171352863,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8280,8299,8.28,8.299
8319,8.319,2.852914312165019,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.5980226606897565,0.5601369287102945,9.487729036781154,,,2.852914312165019,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8300,8319,8.3,8.319
8339,8.339,4.326243652680194,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.618204029155911,0.6051910709037115,9.487729036781154,,,4.326243652680194,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8320,8339,8.32,8.339
8359,8.359,3.8399804292438624,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.334945351955381,0.6080617844229896,9.487729036781154,,,3.8399804292438624,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8340,8359,8.34,8.359
8379,8.379,2.885873567645014,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.6187424221191407,0.5609193833949205,9.487729036781154,,,2.885873567645014,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8360,8379,8.36,8.379
8399,8.399000000000001,5.77743480412362,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.7639046317898774,0.6514837050352185,9.487729036781154,,,5.77743480412362,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8380,8399,8.38,8.399000000000001
8419,8.419,2.1994136246486855,12.591587243743977,5782.822297849418,PASS,False,PMU2,1.2782408222202637,0.5811734581868104,9.487729036781154,,,2.1994136246486855,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8400,8419,8.4,8.419
8439,8.439,3.2665937088335997,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.0836727868220395,0.6378732626550165,9.487729036781154,,,3.2665937088335997,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8420,8439,8.42,8.439
8459,8.459,3.935366717597648,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.5237225999863035,0.6412928657197454,9.487729036781154,,,3.935366717597648,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8440,8459,8.44,8.459
8479,8.479000000000001,5.531590218610208,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.4237019436294336,0.6189362928784747,9.487729036781154,,,5.531590218610208,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8460,8479,8.46,8.479000000000001
8499,8.499,1.3387204513371398,12.591587243743977,5782.822297849418,PASS,False,PMU3,0.7691234622396022,0.5745213360051284,9.487729036781154,,,1.3387204513371398,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8480,8499,8.48,8.499
8519,8.519,4.1870796386555185,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.7079491425797277,0.6467393449075299,9.487729036781154,,,4.1870796386555185,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8500,8519,8.5,8.519
8539,8.539,4.019988042820229,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.554773120565889,0.6355175919313393,9.487729036781154,,,4.019988042820229,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8520,8539,8.52,8.539
8559,8.559000000000001,2.0982933541147135,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.3134045718092826,0.6259394422775638,9.487729036781154,,,2.0982933541147135,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8540,8559,8.540000000000001,8.559000000000001
8579,8.579,4.650495700259225,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.6179238125807167,0.5629343582523451,9.487729036781154,,,4.650495700259225,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8560,8579,8.56,8.579
8599,8.599,3.431733381926971,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.2062627760011755,0.642900403516291,9.487729036781154,,,3.431733381926971,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8580,8599,8.58,8.599
8619,8.619,5.4243206480382025,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.057538955389939,0.5636722372774459,9.487729036781154,,,5.4243206480382025,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8600,8619,8.6,8.619
8639,8.639,4.097720375375578,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.65522326845016,0.6479757097156231,9.487729036781154,,,4.097720375375578,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8620,8639,8.620000000000001,8.639
8659,8.659,4.906974315957934,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.0123503134388687,0.6138915998892489,9.487729036781154,,,4.906974315957934,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8640,8659,8.64,8.659
8679,8.679,4.072647476392934,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.6498027786710723,0.650633965750935,9.487729036781154,,,4.072647476392934,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8660,8679,8.66,8.679
8699,8.699,2.318414080761457,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.4260737434440791,0.6151074371389693,9.487729036781154,,,2.318414080761457,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8680,8699,8.68,8.699
8719,8.719,1.9397362478807936,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.152005170085057,0.5938978411851865,9.487729036781154,,,1.9397362478807936,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8700,8719,8.700000000000001,8.719
8739,8.739,3.872863683232034,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.147728480368168,0.5545582432108267,9.487729036781154,,,3.872863683232034,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8720,8739,8.72,8.739
8759,8.759,4.738278534610116,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.0216386758245006,0.6377081156697201,9.487729036781154,,,4.738278534610116,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8740,8759,8.74,8.759
8779,8.779,4.564683038275914,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.9553181719242754,0.6474311901052613,9.487729036781154,,,4.564683038275914,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8760,8779,8.76,8.779
8799,8.799,5.1354904404018145,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.2008096633848844,0.6232724411681397,9.487729036781154,,,5.1354904404018145,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8780,8799,8.78,8.799
8819,8.819,4.499130194459756,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.88782344677944,0.6418626094295995,9.487729036781154,,,4.499130194459756,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8800,8819,8.8,8.819
8839,8.839,3.668931870523743,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.0766681865672543,0.5660143768956953,9.487729036781154,,,3.668931870523743,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8820,8839,8.82,8.839
8859,8.859,3.3462868080987387,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.1472070022391274,0.6416685494627722,9.487729036781154,,,3.3462868080987387,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8840,8859,8.84,8.859
8879,8.879,3.152442789183347,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.0102723469591828,0.6376871782913313,9.487729036781154,,,3.152442789183347,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8860,8879,8.86,8.879
8899,8.899000000000001,2.9823133046162273,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.7115621548409614,0.5739042079152747,9.487729036781154,,,2.9823133046162273,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8880,8899,8.88,8.899000000000001
8919,8.919,4.615849740170775,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.7258667669746712,0.5905449528072855,9.487729036781154,,,4.615849740170775,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8900,8919,8.9,8.919
8939,8.939,3.1487552986220764,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.0325469515572196,0.6455080686792908,9.487729036781154,,,3.1487552986220764,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8920,8939,8.92,8.939
8959,8.959,3.4882802691032966,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.237360016841366,0.6413934214685408,9.487729036781154,,,3.4882802691032966,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8940,8959,8.94,8.959
8979,8.979000000000001,2.78038333825577,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.7837053709474446,0.6415321752238754,9.487729036781154,,,2.78038333825577,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8960,8979,8.96,8.979000000000001
8999,8.999,2.125695839661714,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.3325119693235705,0.6268591886295587,9.487729036781154,,,2.125695839661714,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,8980,8999,8.98,8.999
9019,9.019,3.2562833202741075,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.0090178822942675,0.6169665488828388,9.487729036781154,,,3.2562833202741075,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9000,9019,9.0,9.019
9039,9.039,3.008821756751302,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.9640881337177292,0.6527764994089923,9.487729036781154,,,3.008821756751302,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9020,9039,9.02,9.039
9059,9.059,2.6423560500116343,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.7271944210925765,0.6536569593204412,9.487729036781154,,,2.6423560500116343,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9040,9059,9.04,9.059
9079,9.079,2.0773003667135677,12.591587243743977,5782.822297849418,PASS,False,PMU2,1.1771296257563846,0.566663177178698,9.487729036781154,,,2.0773003667135677,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9060,9079,9.06,9.079
9099,9.099,2.9236479719057527,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.86209304048338,0.6369074041665802,9.487729036781154,,,2.9236479719057527,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9080,9099,9.08,9.099
9119,9.119,4.252039902381715,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.5295569506569384,0.5949043303286139,9.487729036781154,,,4.252039902381715,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9100,9119,9.1,9.119
9139,9.139,2.7657104865502347,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.7949650753341517,0.6490068588390369,9.487729036781154,,,2.7657104865502347,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9120,9139,9.12,9.139
9159,9.159,1.696498023536321,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.1167379448069499,0.658260681305793,9.487729036781154,,,1.696498023536321,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9140,9159,9.14,9.159
9179,9.179,2.6851357435051133,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.6656849183012936,0.6203354606299896,9.487729036781154,,,2.6851357435051133,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9160,9179,9.16,9.179
9199,9.199,5.1078162287805,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.938318804890122,0.575259303248592,9.487729036781154,,,5.1078162287805,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9180,9199,9.18,9.199
9219,9.219,1.6709241641838375,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.0726753847790493,0.6419653313847415,9.487729036781154,,,1.6709241641838375,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9200,9219,9.2,9.219
9239,9.239,2.9665007817275812,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.9477084112937189,0.6565676379695559,9.487729036781154,,,2.9665007817275812,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9220,9239,9.22,9.239
9259,9.259,3.2086829111612287,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.0216556345101595,0.6300577808663924,9.487729036781154,,,3.2086829111612287,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9240,9259,9.24,9.259
9279,9.279,1.9064991000723595,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.2174935623290033,0.6386016978884462,9.487729036781154,,,1.9064991000723595,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9260,9279,9.26,9.279
9299,9.299,5.539974976910551,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.487866491280624,0.6295816327361254,9.487729036781154,,,5.539974976910551,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9280,9299,9.28,9.299
9319,9.319,5.4244208957449285,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.2904850199791698,0.6066057710529656,9.487729036781154,,,5.4244208957449285,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9300,9319,9.3,9.319
9339,9.339,3.2724182181229877,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.148499657897194,0.6565480066082576,9.487729036781154,,,3.2724182181229877,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9320,9339,9.32,9.339
9359,9.359,3.3893055413673148,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.7325672200493418,0.5111864949627377,9.487729036781154,,,3.3893055413673148,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9340,9359,9.34,9.359
9379,9.379,3.8994628843213195,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.273916785602385,0.5831358966757156,9.487729036781154,,,3.8994628843213195,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9360,9379,9.36,9.379
9399,9.399,1.9110726071257833,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.1630286097617095,0.6085737430514909,9.487729036781154,,,1.9110726071257833,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9380,9399,9.38,9.399
9419,9.419,5.398863146847497,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.510252528797448,0.6501836466899801,9.487729036781154,,,5.398863146847497,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9400,9419,9.4,9.419
9439,9.439,2.02153739713214,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.334361618858095,0.6600726856456334,9.487729036781154,,,2.02153739713214,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9420,9439,9.42,9.439
9459,9.459,3.3659026372429555,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.1808996340416655,0.6479390134196105,9.487729036781154,,,3.3659026372429555,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9440,9459,9.44,9.459
9479,9.479,2.816069284708829,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.817196789317032,0.6452954830281896,9.487729036781154,,,2.816069284708829,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9460,9479,9.46,9.479
9499,9.499,3.870495050701031,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.5080607539711783,0.6479948226563199,9.487729036781154,,,3.870495050701031,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9480,9499,9.48,9.499
9519,9.519,3.7135075904689194,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.32005568673484,0.6247612614794407,9.487729036781154,,,3.7135075904689194,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9500,9519,9.5,9.519
9539,9.539,3.061886477865566,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.9275376216573286,0.6295261550653604,9.487729036781154,,,3.061886477865566,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9520,9539,9.52,9.539
9559,9.559,3.0585126298861756,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.944946007042591,0.6359123673505882,9.487729036781154,,,3.0585126298861756,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9540,9559,9.54,9.559
9579,9.579,4.42879103900892,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.9170488337840728,0.658655783957884,9.487729036781154,,,4.42879103900892,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9560,9579,9.56,9.579
9599,9.599,6.234091644364662,12.591587243743977,5782.822297849418,PASS,False,PMU2,3.272978667123678,0.5250129215027346,9.487729036781154,,,6.234091644364662,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9580,9599,9.58,9.599
9619,9.619,2.7827586960722037,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.8291566163704127,0.6573177253752627,9.487729036781154,,,2.7827586960722037,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9600,9619,9.6,9.619
9639,9.639,4.226819594539572,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.7148643467059403,0.6422948237992331,9.487729036781154,,,4.226819594539572,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9620,9639,9.62,9.639
9659,9.659,3.053417387146609,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.9936052609271098,0.6529095135565846,9.487729036781154,,,3.053417387146609,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9640,9659,9.64,9.659
9679,9.679,2.6665392092260465,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.7182191202461936,0.6443629684128669,9.487729036781154,,,2.6665392092260465,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9660,9679,9.66,9.679
9699,9.699,4.510182880293662,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.7859952174816556,0.6177122505729206,9.487729036781154,,,4.510182880293662,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9680,9699,9.68,9.699
9719,9.719,3.0046649188328263,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.8240575920404325,0.6070752118172945,9.487729036781154,,,3.0046649188328263,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9700,9719,9.7,9.719
9739,9.739,5.458472943731138,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.2511297476150203,0.5956115897485261,9.487729036781154,,,5.458472943731138,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9720,9739,9.72,9.739
9759,9.759,3.0292518961284203,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.9369529487051675,0.6394162701295056,9.487729036781154,,,3.0292518961284203,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9740,9759,9.74,9.759
9779,9.779,2.5342553347850227,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.6495860645059421,0.6509154945296284,9.487729036781154,,,2.5342553347850227,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9760,9779,9.76,9.779
9799,9.799,1.46812137008841,12.591587243743977,5782.822297849418,PASS,False,PMU3,0.9483649941643576,0.6459717932634189,9.487729036781154,,,1.46812137008841,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9780,9799,9.78,9.799
9819,9.819,3.0004897712037213,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.9655952414148796,0.6550914654930925,9.487729036781154,,,3.0004897712037213,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9800,9819,9.8,9.819
9839,9.839,4.1224999637634445,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.626518505018962,0.6371178964477672,9.487729036781154,,,4.1224999637634445,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9820,9839,9.82,9.839
9859,9.859,5.190389295910994,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.0374003398354863,0.5851970183100447,9.487729036781154,,,5.190389295910994,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9840,9859,9.84,9.859
9879,9.879,3.574844347922992,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.312783542595128,0.6469606275134386,9.487729036781154,,,3.574844347922992,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9860,9879,9.86,9.879
9899,9.899,3.328052219136841,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.1471148492179086,0.6451565984667096,9.487729036781154,,,3.328052219136841,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9880,9899,9.88,9.899
9919,9.919,3.0932576922340647,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.0345536006291995,0.6577381528015437,9.487729036781154,,,3.0932576922340647,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9900,9919,9.9,9.919
9939,9.939,2.7355141523833955,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.7987948265668416,0.6575710182305545,9.487729036781154,,,2.7355141523833955,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9920,9939,9.92,9.939
9959,9.959,2.059147695764166,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.3166597152960977,0.6394197550785566,9.487729036781154,,,2.059147695764166,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9940,9959,9.94,9.959
9979,9.979,2.4811911091903003,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.5780878932572169,0.636020291791309,9.487729036781154,,,2.4811911091903003,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9960,9979,9.96,9.979
9999,9.999,4.924584979342246,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.1371723545898424,0.6370429930135675,9.487729036781154,,,4.924584979342246,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,9980,9999,9.98,9.999
